entity_id,model_id,feature_set,fold,race,sex,age_cat,label_value,score
10276,LR_8_features,8,6,African-American,Male,25 - 45,1,1
10307,LR_8_features,8,6,African-American,Male,25 - 45,0,1
10327,LR_8_features,8,6,Caucasian,Male,Less than 25,0,0
10346,LR_8_features,8,6,African-American,Male,25 - 45,1,1
10348,LR_8_features,8,6,African-American,Male,Less than 25,0,0
10372,LR_8_features,8,6,Caucasian,Male,25 - 45,1,0
10375,LR_8_features,8,6,African-American,Male,Less than 25,1,0
10413,LR_8_features,8,6,African-American,Male,Greater than 45,0,0
10416,LR_8_features,8,6,African-American,Male,Less than 25,0,0
10423,LR_8_features,8,6,Caucasian,Male,25 - 45,1,1
10429,LR_8_features,8,6,Other,Male,25 - 45,1,0
10430,LR_8_features,8,6,Hispanic,Male,25 - 45,1,1
10437,LR_8_features,8,6,Caucasian,Male,25 - 45,1,0
10440,LR_8_features,8,6,Caucasian,Male,25 - 45,0,0
10443,LR_8_features,8,6,Hispanic,Female,Greater than 45,0,0
10457,LR_8_features,8,6,African-American,Male,25 - 45,1,1
10462,LR_8_features,8,6,Caucasian,Female,25 - 45,0,0
10482,LR_8_features,8,6,Hispanic,Male,25 - 45,1,0
10494,LR_8_features,8,6,African-American,Female,Less than 25,1,0
10510,LR_8_features,8,6,Caucasian,Male,25 - 45,0,0
10528,LR_8_features,8,6,Hispanic,Male,25 - 45,0,0
10531,LR_8_features,8,6,Caucasian,Male,25 - 45,1,1
10542,LR_8_features,8,6,Caucasian,Male,25 - 45,1,1
10547,LR_8_features,8,6,African-American,Male,Greater than 45,1,0
10550,LR_8_features,8,6,Caucasian,Male,25 - 45,0,0
10567,LR_8_features,8,6,Caucasian,Female,25 - 45,0,0
10580,LR_8_features,8,6,Caucasian,Female,Less than 25,0,0
10628,LR_8_features,8,6,Other,Male,25 - 45,1,0
10713,LR_8_features,8,6,Hispanic,Female,Less than 25,0,0
10762,LR_8_features,8,6,Hispanic,Female,25 - 45,0,0
10836,LR_8_features,8,6,African-American,Male,25 - 45,1,1
10869,LR_8_features,8,6,African-American,Male,Greater than 45,1,0
10882,LR_8_features,8,6,Caucasian,Female,Less than 25,0,0
10888,LR_8_features,8,6,African-American,Female,25 - 45,1,1
10907,LR_8_features,8,6,Caucasian,Female,25 - 45,0,0
10963,LR_8_features,8,6,Caucasian,Male,25 - 45,0,0
18,LR_8_features,8,7,African-American,Male,25 - 45,0,0
23,LR_8_features,8,7,Caucasian,Male,25 - 45,1,1
25,LR_8_features,8,7,African-American,Male,Greater than 45,1,1
33,LR_8_features,8,7,Other,Male,25 - 45,0,0
53,LR_8_features,8,7,Caucasian,Male,Less than 25,1,0
54,LR_8_features,8,7,African-American,Male,25 - 45,1,1
56,LR_8_features,8,7,African-American,Female,Less than 25,0,1
66,LR_8_features,8,7,Caucasian,Male,25 - 45,1,1
84,LR_8_features,8,7,African-American,Male,Greater than 45,0,0
105,LR_8_features,8,7,African-American,Male,25 - 45,0,0
108,LR_8_features,8,7,Caucasian,Male,25 - 45,1,0
169,LR_8_features,8,7,Caucasian,Male,25 - 45,1,0
174,LR_8_features,8,7,African-American,Male,25 - 45,0,0
177,LR_8_features,8,7,African-American,Male,Less than 25,1,1
229,LR_8_features,8,7,African-American,Male,25 - 45,1,1
231,LR_8_features,8,7,African-American,Female,Less than 25,0,0
281,LR_8_features,8,7,African-American,Male,Greater than 45,0,0
282,LR_8_features,8,7,Caucasian,Male,Greater than 45,1,0
298,LR_8_features,8,7,Other,Male,25 - 45,1,0
327,LR_8_features,8,7,Caucasian,Male,Greater than 45,0,0
329,LR_8_features,8,7,Other,Male,25 - 45,1,0
366,LR_8_features,8,7,Caucasian,Male,Less than 25,1,0
369,LR_8_features,8,7,Other,Female,25 - 45,0,0
386,LR_8_features,8,7,African-American,Male,25 - 45,1,1
429,LR_8_features,8,7,African-American,Male,Less than 25,1,0
459,LR_8_features,8,7,African-American,Female,25 - 45,0,1
489,LR_8_features,8,7,Caucasian,Male,25 - 45,1,0
494,LR_8_features,8,7,Hispanic,Male,Less than 25,0,1
500,LR_8_features,8,7,African-American,Female,Less than 25,1,0
504,LR_8_features,8,7,Other,Male,25 - 45,1,0
533,LR_8_features,8,7,African-American,Female,Less than 25,1,0
537,LR_8_features,8,7,African-American,Male,Greater than 45,0,0
561,LR_8_features,8,7,Caucasian,Male,25 - 45,0,0
566,LR_8_features,8,7,African-American,Male,25 - 45,1,1
569,LR_8_features,8,7,African-American,Female,Less than 25,0,0
597,LR_8_features,8,7,African-American,Male,25 - 45,1,1
622,LR_8_features,8,7,Caucasian,Female,25 - 45,0,0
624,LR_8_features,8,7,African-American,Female,Less than 25,0,0
629,LR_8_features,8,7,Hispanic,Male,Less than 25,0,0
654,LR_8_features,8,7,Caucasian,Male,25 - 45,0,0
701,LR_8_features,8,7,African-American,Male,25 - 45,0,1
738,LR_8_features,8,7,Caucasian,Male,Less than 25,1,1
785,LR_8_features,8,7,African-American,Female,25 - 45,0,0
792,LR_8_features,8,7,Other,Male,25 - 45,0,0
825,LR_8_features,8,7,Caucasian,Male,Less than 25,1,1
830,LR_8_features,8,7,Hispanic,Male,Less than 25,1,0
838,LR_8_features,8,7,African-American,Male,25 - 45,0,0
847,LR_8_features,8,7,African-American,Male,25 - 45,0,1
855,LR_8_features,8,7,African-American,Male,25 - 45,0,0
857,LR_8_features,8,7,African-American,Male,25 - 45,1,1
930,LR_8_features,8,7,African-American,Male,Less than 25,1,1
943,LR_8_features,8,7,Caucasian,Male,25 - 45,1,0
946,LR_8_features,8,7,African-American,Male,Greater than 45,1,0
949,LR_8_features,8,7,Caucasian,Female,Less than 25,1,1
953,LR_8_features,8,7,African-American,Male,25 - 45,0,0
962,LR_8_features,8,7,Caucasian,Male,25 - 45,0,1
963,LR_8_features,8,7,Caucasian,Male,25 - 45,0,0
993,LR_8_features,8,7,Caucasian,Male,25 - 45,1,0
995,LR_8_features,8,7,African-American,Male,25 - 45,1,0
999,LR_8_features,8,7,Caucasian,Male,25 - 45,1,0
1060,LR_8_features,8,7,African-American,Male,25 - 45,0,0
1065,LR_8_features,8,7,African-American,Male,25 - 45,1,1
1082,LR_8_features,8,7,African-American,Male,Greater than 45,1,1
1093,LR_8_features,8,7,Caucasian,Male,Less than 25,0,0
1107,LR_8_features,8,7,Caucasian,Male,Less than 25,1,1
1173,LR_8_features,8,7,African-American,Male,25 - 45,1,1
1197,LR_8_features,8,7,African-American,Male,Less than 25,1,1
1209,LR_8_features,8,7,Caucasian,Male,Less than 25,0,1
1274,LR_8_features,8,7,Other,Male,25 - 45,0,0
1275,LR_8_features,8,7,Caucasian,Male,Greater than 45,0,0
1290,LR_8_features,8,7,African-American,Male,25 - 45,1,1
1324,LR_8_features,8,7,Caucasian,Male,25 - 45,0,0
1328,LR_8_features,8,7,African-American,Female,25 - 45,0,0
1346,LR_8_features,8,7,African-American,Male,25 - 45,0,1
1354,LR_8_features,8,7,Hispanic,Male,25 - 45,0,0
1360,LR_8_features,8,7,African-American,Male,25 - 45,1,1
1448,LR_8_features,8,7,Caucasian,Male,Less than 25,0,0
1482,LR_8_features,8,7,African-American,Female,Less than 25,0,1
1542,LR_8_features,8,7,African-American,Male,25 - 45,1,1
1545,LR_8_features,8,7,African-American,Male,25 - 45,0,0
1550,LR_8_features,8,7,Caucasian,Male,Greater than 45,0,0
1575,LR_8_features,8,7,African-American,Male,25 - 45,1,1
1587,LR_8_features,8,7,Caucasian,Male,Greater than 45,0,0
1588,LR_8_features,8,7,African-American,Male,25 - 45,1,0
1594,LR_8_features,8,7,African-American,Female,Less than 25,0,0
1595,LR_8_features,8,7,African-American,Male,Greater than 45,1,1
1625,LR_8_features,8,7,African-American,Male,Less than 25,1,1
1646,LR_8_features,8,7,Hispanic,Male,Greater than 45,0,0
1689,LR_8_features,8,7,Caucasian,Male,Greater than 45,1,0
1730,LR_8_features,8,7,African-American,Male,Greater than 45,0,0
1781,LR_8_features,8,7,Caucasian,Male,25 - 45,0,0
1791,LR_8_features,8,7,African-American,Male,25 - 45,1,1
1796,LR_8_features,8,7,African-American,Male,Less than 25,1,1
1803,LR_8_features,8,7,Caucasian,Male,25 - 45,0,0
1819,LR_8_features,8,7,Other,Male,Less than 25,0,1
1821,LR_8_features,8,7,Caucasian,Female,25 - 45,0,0
1852,LR_8_features,8,7,African-American,Male,25 - 45,1,1
1861,LR_8_features,8,7,African-American,Male,25 - 45,1,0
1866,LR_8_features,8,7,Hispanic,Male,25 - 45,0,0
1868,LR_8_features,8,7,African-American,Male,Less than 25,0,0
1886,LR_8_features,8,7,African-American,Male,Greater than 45,0,1
1901,LR_8_features,8,7,Caucasian,Female,25 - 45,1,0
1906,LR_8_features,8,7,Caucasian,Male,25 - 45,0,0
1929,LR_8_features,8,7,Hispanic,Male,25 - 45,1,0
1930,LR_8_features,8,7,Caucasian,Female,Greater than 45,0,0
1948,LR_8_features,8,7,Caucasian,Male,Greater than 45,0,0
2024,LR_8_features,8,7,Caucasian,Female,Greater than 45,0,0
2045,LR_8_features,8,7,Caucasian,Female,Less than 25,0,0
2051,LR_8_features,8,7,Caucasian,Male,25 - 45,1,0
2056,LR_8_features,8,7,African-American,Male,25 - 45,0,1
2063,LR_8_features,8,7,Hispanic,Male,Less than 25,0,1
2065,LR_8_features,8,7,Caucasian,Male,25 - 45,0,0
2075,LR_8_features,8,7,Caucasian,Female,Less than 25,0,0
2094,LR_8_features,8,7,African-American,Male,25 - 45,0,0
2095,LR_8_features,8,7,Caucasian,Male,Greater than 45,0,0
2108,LR_8_features,8,7,Hispanic,Male,Less than 25,0,0
2166,LR_8_features,8,7,African-American,Female,25 - 45,1,1
2182,LR_8_features,8,7,African-American,Female,25 - 45,1,0
2215,LR_8_features,8,7,African-American,Male,Less than 25,1,1
2216,LR_8_features,8,7,African-American,Male,25 - 45,0,0
2234,LR_8_features,8,7,Hispanic,Male,Greater than 45,0,0
2256,LR_8_features,8,7,Caucasian,Male,Greater than 45,0,0
2263,LR_8_features,8,7,Native American,Male,25 - 45,0,0
2276,LR_8_features,8,7,Other,Male,25 - 45,0,0
2285,LR_8_features,8,7,African-American,Male,25 - 45,0,1
2342,LR_8_features,8,7,African-American,Female,25 - 45,0,1
2344,LR_8_features,8,7,African-American,Female,Less than 25,1,0
2355,LR_8_features,8,7,African-American,Male,Less than 25,1,0
2374,LR_8_features,8,7,African-American,Male,Less than 25,0,0
2425,LR_8_features,8,7,Caucasian,Male,25 - 45,1,1
2445,LR_8_features,8,7,African-American,Male,25 - 45,1,1
2446,LR_8_features,8,7,Caucasian,Male,Less than 25,1,0
2457,LR_8_features,8,7,Other,Male,25 - 45,0,0
2474,LR_8_features,8,7,African-American,Male,Greater than 45,1,1
2493,LR_8_features,8,7,Caucasian,Female,25 - 45,1,1
2523,LR_8_features,8,7,African-American,Male,Greater than 45,0,1
2533,LR_8_features,8,7,Caucasian,Male,Less than 25,1,0
2544,LR_8_features,8,7,Caucasian,Male,25 - 45,1,1
2566,LR_8_features,8,7,African-American,Male,25 - 45,0,0
2578,LR_8_features,8,7,Other,Male,Greater than 45,1,1
2615,LR_8_features,8,7,African-American,Male,Greater than 45,0,0
2638,LR_8_features,8,7,Caucasian,Male,Less than 25,0,0
2643,LR_8_features,8,7,Caucasian,Male,25 - 45,0,0
2644,LR_8_features,8,7,Caucasian,Male,25 - 45,1,0
2655,LR_8_features,8,7,African-American,Male,Less than 25,0,1
2676,LR_8_features,8,7,Caucasian,Male,25 - 45,1,0
2685,LR_8_features,8,7,African-American,Female,Less than 25,0,0
2703,LR_8_features,8,7,African-American,Male,Greater than 45,0,0
2794,LR_8_features,8,7,Caucasian,Male,25 - 45,1,1
2824,LR_8_features,8,7,Hispanic,Male,Greater than 45,1,0
2891,LR_8_features,8,7,Hispanic,Male,Less than 25,1,0
2914,LR_8_features,8,7,African-American,Male,25 - 45,0,0
2961,LR_8_features,8,7,African-American,Male,25 - 45,1,0
2964,LR_8_features,8,7,Caucasian,Male,Less than 25,1,1
2969,LR_8_features,8,7,Caucasian,Male,Greater than 45,1,0
3014,LR_8_features,8,7,African-American,Male,Less than 25,1,1
3023,LR_8_features,8,7,African-American,Male,25 - 45,1,1
3029,LR_8_features,8,7,African-American,Male,25 - 45,1,0
3037,LR_8_features,8,7,Hispanic,Male,Less than 25,0,1
3056,LR_8_features,8,7,African-American,Male,25 - 45,0,0
3074,LR_8_features,8,7,Caucasian,Male,25 - 45,0,0
3159,LR_8_features,8,7,Caucasian,Male,25 - 45,0,0
3169,LR_8_features,8,7,Caucasian,Male,Greater than 45,0,0
3191,LR_8_features,8,7,African-American,Male,25 - 45,0,1
3200,LR_8_features,8,7,African-American,Male,25 - 45,1,0
3261,LR_8_features,8,7,Caucasian,Female,Greater than 45,0,0
3290,LR_8_features,8,7,African-American,Male,25 - 45,0,0
3302,LR_8_features,8,7,Caucasian,Female,25 - 45,1,0
3319,LR_8_features,8,7,Caucasian,Female,25 - 45,0,0
3320,LR_8_features,8,7,Caucasian,Male,Less than 25,0,0
3323,LR_8_features,8,7,African-American,Male,25 - 45,1,1
3341,LR_8_features,8,7,African-American,Male,Less than 25,0,1
3357,LR_8_features,8,7,African-American,Male,25 - 45,0,0
3390,LR_8_features,8,7,Caucasian,Male,Greater than 45,0,0
3392,LR_8_features,8,7,Caucasian,Male,Greater than 45,0,0
3393,LR_8_features,8,7,African-American,Male,25 - 45,1,1
3399,LR_8_features,8,7,African-American,Male,25 - 45,0,1
3415,LR_8_features,8,7,African-American,Male,25 - 45,1,0
3441,LR_8_features,8,7,Caucasian,Male,Greater than 45,1,0
3453,LR_8_features,8,7,African-American,Male,Greater than 45,1,1
3460,LR_8_features,8,7,African-American,Male,Less than 25,1,1
3462,LR_8_features,8,7,Caucasian,Male,25 - 45,1,0
3463,LR_8_features,8,7,Caucasian,Male,25 - 45,0,0
3475,LR_8_features,8,7,Caucasian,Male,25 - 45,0,0
3476,LR_8_features,8,7,African-American,Male,25 - 45,1,1
3501,LR_8_features,8,7,African-American,Male,Less than 25,1,1
3502,LR_8_features,8,7,Hispanic,Male,25 - 45,1,0
3535,LR_8_features,8,7,Caucasian,Male,25 - 45,0,0
3542,LR_8_features,8,7,Caucasian,Male,Less than 25,1,1
3544,LR_8_features,8,7,African-American,Male,Less than 25,1,1
3552,LR_8_features,8,7,Caucasian,Male,25 - 45,0,0
3577,LR_8_features,8,7,African-American,Male,25 - 45,0,0
3600,LR_8_features,8,7,Hispanic,Male,25 - 45,0,0
3653,LR_8_features,8,7,African-American,Male,25 - 45,0,0
3662,LR_8_features,8,7,African-American,Male,25 - 45,0,1
3673,LR_8_features,8,7,Other,Male,25 - 45,0,0
3711,LR_8_features,8,7,Caucasian,Male,25 - 45,1,0
3713,LR_8_features,8,7,African-American,Male,25 - 45,1,1
3732,LR_8_features,8,7,African-American,Male,25 - 45,0,0
3761,LR_8_features,8,7,African-American,Male,25 - 45,1,1
3763,LR_8_features,8,7,African-American,Male,25 - 45,1,1
3765,LR_8_features,8,7,Caucasian,Male,25 - 45,1,0
3766,LR_8_features,8,7,Caucasian,Male,Less than 25,1,0
3774,LR_8_features,8,7,Caucasian,Male,Greater than 45,0,0
3783,LR_8_features,8,7,Caucasian,Male,25 - 45,0,0
3797,LR_8_features,8,7,African-American,Male,25 - 45,0,1
3799,LR_8_features,8,7,African-American,Male,25 - 45,0,0
3858,LR_8_features,8,7,African-American,Female,25 - 45,1,0
3862,LR_8_features,8,7,Caucasian,Male,25 - 45,0,0
3864,LR_8_features,8,7,Caucasian,Male,Greater than 45,0,0
3865,LR_8_features,8,7,African-American,Male,Less than 25,0,0
3872,LR_8_features,8,7,Caucasian,Male,Less than 25,0,1
3885,LR_8_features,8,7,Caucasian,Male,Greater than 45,1,0
3924,LR_8_features,8,7,African-American,Female,25 - 45,0,1
3934,LR_8_features,8,7,African-American,Male,Greater than 45,0,0
3942,LR_8_features,8,7,African-American,Male,25 - 45,1,0
3950,LR_8_features,8,7,Caucasian,Male,25 - 45,1,0
3952,LR_8_features,8,7,Caucasian,Male,25 - 45,0,0
3972,LR_8_features,8,7,Caucasian,Male,25 - 45,0,1
4003,LR_8_features,8,7,Caucasian,Male,25 - 45,0,0
4011,LR_8_features,8,7,Caucasian,Male,25 - 45,0,0
4013,LR_8_features,8,7,Caucasian,Male,25 - 45,1,1
4036,LR_8_features,8,7,African-American,Male,25 - 45,0,1
4052,LR_8_features,8,7,African-American,Male,25 - 45,0,1
4075,LR_8_features,8,7,African-American,Male,25 - 45,0,1
4081,LR_8_features,8,7,Caucasian,Male,25 - 45,0,0
4082,LR_8_features,8,7,Caucasian,Male,Less than 25,1,0
4100,LR_8_features,8,7,Caucasian,Male,Less than 25,1,1
4127,LR_8_features,8,7,African-American,Female,Less than 25,1,0
4130,LR_8_features,8,7,Caucasian,Male,Greater than 45,0,0
4143,LR_8_features,8,7,African-American,Male,Greater than 45,0,0
4157,LR_8_features,8,7,African-American,Male,Less than 25,1,1
4192,LR_8_features,8,7,African-American,Male,25 - 45,1,1
4211,LR_8_features,8,7,Other,Male,Greater than 45,0,0
4228,LR_8_features,8,7,Caucasian,Male,25 - 45,1,1
4252,LR_8_features,8,7,Caucasian,Male,Greater than 45,0,0
4276,LR_8_features,8,7,African-American,Male,Less than 25,1,1
4280,LR_8_features,8,7,Hispanic,Male,25 - 45,0,0
4314,LR_8_features,8,7,African-American,Male,25 - 45,1,1
4338,LR_8_features,8,7,African-American,Male,Greater than 45,0,0
4340,LR_8_features,8,7,African-American,Male,25 - 45,1,1
4346,LR_8_features,8,7,Caucasian,Male,Greater than 45,1,0
4353,LR_8_features,8,7,Caucasian,Male,25 - 45,1,1
4389,LR_8_features,8,7,Caucasian,Male,25 - 45,0,0
4403,LR_8_features,8,7,African-American,Male,25 - 45,0,1
4439,LR_8_features,8,7,Caucasian,Female,Less than 25,0,0
4451,LR_8_features,8,7,Caucasian,Male,Greater than 45,0,0
4466,LR_8_features,8,7,African-American,Female,25 - 45,1,0
4496,LR_8_features,8,7,African-American,Male,Less than 25,0,0
4511,LR_8_features,8,7,African-American,Male,Greater than 45,0,0
4525,LR_8_features,8,7,Hispanic,Male,25 - 45,1,0
4631,LR_8_features,8,7,African-American,Male,25 - 45,1,1
4651,LR_8_features,8,7,African-American,Male,25 - 45,0,0
4674,LR_8_features,8,7,African-American,Male,Less than 25,1,0
4692,LR_8_features,8,7,Caucasian,Male,Greater than 45,0,0
4697,LR_8_features,8,7,African-American,Male,Less than 25,0,0
4722,LR_8_features,8,7,Caucasian,Male,25 - 45,0,0
4737,LR_8_features,8,7,African-American,Male,Greater than 45,0,0
4808,LR_8_features,8,7,African-American,Male,Greater than 45,1,1
4811,LR_8_features,8,7,Caucasian,Male,Greater than 45,0,0
4840,LR_8_features,8,7,Hispanic,Male,25 - 45,1,0
4845,LR_8_features,8,7,African-American,Male,25 - 45,1,1
4871,LR_8_features,8,7,Caucasian,Male,Greater than 45,1,0
4885,LR_8_features,8,7,African-American,Female,25 - 45,0,0
4890,LR_8_features,8,7,African-American,Male,Less than 25,1,0
4914,LR_8_features,8,7,African-American,Male,Less than 25,1,1
4945,LR_8_features,8,7,Caucasian,Female,25 - 45,1,0
4983,LR_8_features,8,7,Caucasian,Male,25 - 45,1,1
5004,LR_8_features,8,7,African-American,Male,25 - 45,1,0
5017,LR_8_features,8,7,Caucasian,Female,25 - 45,1,0
5022,LR_8_features,8,7,African-American,Male,Greater than 45,0,0
5046,LR_8_features,8,7,African-American,Female,Less than 25,0,0
5066,LR_8_features,8,7,Other,Male,Less than 25,1,1
5075,LR_8_features,8,7,African-American,Male,25 - 45,1,1
5133,LR_8_features,8,7,African-American,Male,25 - 45,1,0
5140,LR_8_features,8,7,African-American,Male,25 - 45,1,0
5149,LR_8_features,8,7,African-American,Male,25 - 45,1,1
5154,LR_8_features,8,7,African-American,Male,25 - 45,1,1
5163,LR_8_features,8,7,Hispanic,Male,25 - 45,1,1
5166,LR_8_features,8,7,Caucasian,Male,25 - 45,0,1
5184,LR_8_features,8,7,African-American,Male,25 - 45,0,0
5280,LR_8_features,8,7,Caucasian,Male,25 - 45,1,1
5298,LR_8_features,8,7,Caucasian,Male,25 - 45,0,1
5309,LR_8_features,8,7,Caucasian,Female,25 - 45,0,0
5330,LR_8_features,8,7,African-American,Male,25 - 45,1,0
5333,LR_8_features,8,7,African-American,Male,Less than 25,0,0
5334,LR_8_features,8,7,African-American,Male,25 - 45,0,1
5365,LR_8_features,8,7,Caucasian,Male,Greater than 45,0,0
5391,LR_8_features,8,7,Caucasian,Female,25 - 45,0,0
5394,LR_8_features,8,7,Caucasian,Male,Greater than 45,0,0
5411,LR_8_features,8,7,African-American,Male,Less than 25,1,1
5443,LR_8_features,8,7,African-American,Male,25 - 45,0,1
5479,LR_8_features,8,7,African-American,Male,Less than 25,0,1
5494,LR_8_features,8,7,Hispanic,Male,Greater than 45,1,0
5496,LR_8_features,8,7,African-American,Female,Less than 25,0,1
5522,LR_8_features,8,7,Other,Female,25 - 45,0,0
5544,LR_8_features,8,7,African-American,Female,Less than 25,0,0
5554,LR_8_features,8,7,African-American,Male,25 - 45,0,1
5563,LR_8_features,8,7,Caucasian,Male,25 - 45,1,0
5604,LR_8_features,8,7,African-American,Male,25 - 45,0,1
5605,LR_8_features,8,7,African-American,Male,25 - 45,0,0
5621,LR_8_features,8,7,Caucasian,Male,Greater than 45,0,0
5655,LR_8_features,8,7,Caucasian,Female,25 - 45,0,0
5664,LR_8_features,8,7,African-American,Female,25 - 45,0,0
5666,LR_8_features,8,7,Caucasian,Male,25 - 45,0,0
5668,LR_8_features,8,7,African-American,Male,25 - 45,0,0
5673,LR_8_features,8,7,African-American,Male,25 - 45,1,1
5678,LR_8_features,8,7,African-American,Male,25 - 45,1,1
5680,LR_8_features,8,7,African-American,Male,25 - 45,1,1
5693,LR_8_features,8,7,African-American,Male,25 - 45,1,1
5700,LR_8_features,8,7,Caucasian,Female,25 - 45,1,1
5722,LR_8_features,8,7,African-American,Male,Greater than 45,0,1
5732,LR_8_features,8,7,Caucasian,Female,25 - 45,1,0
5761,LR_8_features,8,7,Caucasian,Male,25 - 45,0,0
5784,LR_8_features,8,7,Caucasian,Male,25 - 45,1,0
5795,LR_8_features,8,7,Caucasian,Female,25 - 45,0,0
5846,LR_8_features,8,7,Hispanic,Male,25 - 45,0,0
5851,LR_8_features,8,7,Caucasian,Male,25 - 45,1,1
5871,LR_8_features,8,7,Caucasian,Male,Greater than 45,0,0
5890,LR_8_features,8,7,African-American,Male,25 - 45,1,0
5891,LR_8_features,8,7,Caucasian,Male,25 - 45,0,0
5892,LR_8_features,8,7,African-American,Female,Less than 25,1,0
5906,LR_8_features,8,7,African-American,Female,25 - 45,0,0
5915,LR_8_features,8,7,Caucasian,Male,Less than 25,1,0
5934,LR_8_features,8,7,African-American,Male,25 - 45,1,0
5942,LR_8_features,8,7,Caucasian,Male,25 - 45,1,0
5946,LR_8_features,8,7,Hispanic,Male,Less than 25,0,0
