entity_id,race,sex,age_cat,label_value
7123,African-American,Male,25 - 45,1
7125,African-American,Female,25 - 45,0
7126,Caucasian,Female,Greater than 45,0
7127,Other,Male,25 - 45,0
7130,Caucasian,Male,25 - 45,1
7131,African-American,Male,25 - 45,1
7136,African-American,Male,25 - 45,1
7139,African-American,Female,25 - 45,0
7141,Caucasian,Male,25 - 45,0
7142,Other,Female,25 - 45,0
7143,African-American,Male,Greater than 45,0
7144,African-American,Male,25 - 45,0
7145,African-American,Male,25 - 45,1
7148,Hispanic,Male,Greater than 45,0
7149,Caucasian,Male,Less than 25,0
7150,African-American,Female,Less than 25,1
7153,African-American,Male,Less than 25,0
7154,Caucasian,Male,Greater than 45,0
7156,African-American,Male,Greater than 45,0
7157,Hispanic,Male,25 - 45,0
7158,Caucasian,Male,25 - 45,1
7159,Hispanic,Male,25 - 45,0
7160,African-American,Male,Less than 25,1
7162,African-American,Male,Greater than 45,1
7163,African-American,Male,25 - 45,1
7164,Caucasian,Male,Greater than 45,0
7166,African-American,Female,25 - 45,0
7167,African-American,Female,25 - 45,0
7170,Caucasian,Male,Less than 25,0
7171,Caucasian,Male,25 - 45,0
7176,Caucasian,Male,25 - 45,0
7177,Hispanic,Male,Less than 25,0
7178,African-American,Male,25 - 45,1
7180,Hispanic,Male,25 - 45,0
7184,African-American,Male,25 - 45,1
7185,Hispanic,Male,Greater than 45,0
7186,Caucasian,Female,25 - 45,0
7187,African-American,Male,25 - 45,1
7189,Caucasian,Male,Less than 25,1
7190,Hispanic,Female,25 - 45,1
7192,Other,Female,Greater than 45,0
7196,African-American,Male,Greater than 45,0
7197,Caucasian,Male,25 - 45,0
7198,African-American,Male,Less than 25,1
7199,African-American,Male,25 - 45,0
7200,African-American,Male,Less than 25,0
7203,African-American,Male,Greater than 45,0
7204,Caucasian,Male,25 - 45,0
7205,Caucasian,Male,25 - 45,1
7206,Hispanic,Male,25 - 45,1
7210,African-American,Male,25 - 45,0
7211,African-American,Male,25 - 45,1
7214,African-American,Female,25 - 45,1
7216,African-American,Male,25 - 45,1
7219,African-American,Male,25 - 45,0
7222,Caucasian,Female,25 - 45,1
7223,African-American,Male,Greater than 45,0
7224,African-American,Male,Less than 25,1
7225,African-American,Male,25 - 45,1
7226,Caucasian,Male,25 - 45,1
7227,Caucasian,Male,Greater than 45,0
7228,Caucasian,Male,25 - 45,1
7231,African-American,Male,25 - 45,0
7234,Hispanic,Male,25 - 45,0
7237,Caucasian,Male,25 - 45,0
7238,Caucasian,Female,Greater than 45,0
7239,Other,Male,25 - 45,1
7240,African-American,Male,25 - 45,0
7242,African-American,Female,Less than 25,0
7243,African-American,Male,25 - 45,1
7245,African-American,Male,25 - 45,1
7246,Caucasian,Male,Less than 25,0
7247,African-American,Female,Less than 25,1
7249,African-American,Female,25 - 45,0
7252,African-American,Female,25 - 45,1
7254,Caucasian,Male,Less than 25,1
7255,African-American,Male,25 - 45,1
7257,Caucasian,Male,Less than 25,1
7258,African-American,Male,25 - 45,1
7259,Caucasian,Male,25 - 45,0
7260,Hispanic,Male,Greater than 45,1
7265,African-American,Male,Greater than 45,0
7266,Caucasian,Male,Less than 25,0
7269,Caucasian,Female,Greater than 45,0
7271,Caucasian,Female,Greater than 45,0
7272,African-American,Male,Greater than 45,0
7275,Caucasian,Female,25 - 45,0
7276,Caucasian,Male,Greater than 45,0
7279,African-American,Male,25 - 45,1
7280,African-American,Male,25 - 45,1
7281,Caucasian,Male,25 - 45,0
7283,African-American,Female,25 - 45,0
7284,Caucasian,Male,25 - 45,0
7285,African-American,Male,Less than 25,1
7286,Caucasian,Male,25 - 45,0
7288,African-American,Male,25 - 45,1
7289,African-American,Male,25 - 45,1
7292,African-American,Female,25 - 45,0
7293,African-American,Male,25 - 45,0
7294,Other,Male,25 - 45,1
7296,Other,Male,Greater than 45,0
7298,African-American,Female,25 - 45,0
7299,African-American,Male,25 - 45,1
7301,African-American,Male,25 - 45,1
7302,African-American,Male,25 - 45,1
7304,Caucasian,Male,25 - 45,0
7305,Other,Female,Greater than 45,1
7308,Caucasian,Male,Greater than 45,1
7310,Caucasian,Male,25 - 45,0
7311,Hispanic,Male,Greater than 45,0
7312,Caucasian,Male,25 - 45,1
7315,African-American,Male,Less than 25,1
7317,African-American,Male,25 - 45,0
7319,Caucasian,Male,25 - 45,1
7320,Caucasian,Male,Less than 25,1
7321,African-American,Male,25 - 45,0
7322,Other,Male,Less than 25,1
7323,African-American,Male,25 - 45,1
7324,Caucasian,Male,25 - 45,0
7326,African-American,Male,Less than 25,0
7327,African-American,Male,25 - 45,0
7330,African-American,Female,25 - 45,1
7331,Caucasian,Female,25 - 45,1
7332,Other,Male,25 - 45,1
7334,African-American,Male,25 - 45,1
7335,African-American,Male,Less than 25,1
7337,Other,Male,25 - 45,0
7338,African-American,Male,Less than 25,1
7339,African-American,Male,25 - 45,1
7340,Caucasian,Female,25 - 45,1
7341,African-American,Male,25 - 45,1
7342,Caucasian,Male,25 - 45,1
7343,Caucasian,Male,25 - 45,0
7344,African-American,Male,25 - 45,1
7345,African-American,Male,Less than 25,1
7347,African-American,Female,25 - 45,0
7348,African-American,Male,25 - 45,0
7351,Hispanic,Male,25 - 45,0
7354,Caucasian,Female,Greater than 45,0
7355,Caucasian,Female,25 - 45,0
7356,Native American,Male,Less than 25,1
7358,Other,Male,25 - 45,0
7359,Caucasian,Male,Less than 25,0
7362,African-American,Female,Less than 25,1
7365,Caucasian,Male,25 - 45,0
7369,African-American,Male,25 - 45,1
7370,African-American,Male,Greater than 45,0
7373,African-American,Male,25 - 45,1
7375,African-American,Male,Less than 25,1
7380,African-American,Male,25 - 45,1
7381,African-American,Female,25 - 45,0
7382,African-American,Male,25 - 45,1
7383,Caucasian,Male,Less than 25,1
7385,Caucasian,Male,Greater than 45,1
7386,African-American,Male,Less than 25,1
7387,Caucasian,Male,25 - 45,0
7388,Asian,Male,25 - 45,0
7391,African-American,Male,Less than 25,1
7392,African-American,Male,Greater than 45,0
7393,African-American,Male,Less than 25,1
7395,African-American,Male,25 - 45,1
7396,Hispanic,Male,Greater than 45,0
7399,Other,Female,25 - 45,0
7400,African-American,Female,25 - 45,0
7402,Caucasian,Male,25 - 45,1
7405,Caucasian,Female,Less than 25,1
7406,African-American,Male,Less than 25,1
7410,Caucasian,Male,Greater than 45,0
7411,African-American,Male,25 - 45,0
7412,Caucasian,Male,25 - 45,1
7413,African-American,Male,Less than 25,1
7416,Hispanic,Male,25 - 45,0
7417,Caucasian,Female,Greater than 45,0
7419,African-American,Male,Less than 25,0
7420,Caucasian,Male,25 - 45,1
7421,Caucasian,Male,25 - 45,0
7422,African-American,Male,Less than 25,0
7423,African-American,Male,Greater than 45,1
7424,African-American,Male,25 - 45,0
7425,African-American,Male,Less than 25,0
7426,African-American,Male,25 - 45,0
7427,African-American,Male,25 - 45,0
7429,Caucasian,Male,Less than 25,1
7432,Caucasian,Male,25 - 45,0
7435,African-American,Female,25 - 45,0
7437,Caucasian,Female,25 - 45,1
7439,African-American,Male,25 - 45,1
7440,African-American,Male,25 - 45,0
7441,Other,Male,Less than 25,0
7442,Other,Male,25 - 45,1
7443,African-American,Female,25 - 45,0
7444,African-American,Male,Less than 25,0
7445,Hispanic,Male,25 - 45,1
7446,Caucasian,Male,Greater than 45,0
7447,African-American,Female,Less than 25,0
7448,African-American,Female,25 - 45,0
7449,African-American,Male,25 - 45,1
7450,African-American,Male,25 - 45,1
7454,African-American,Male,25 - 45,1
7455,African-American,Male,Less than 25,0
7457,African-American,Male,25 - 45,1
7459,African-American,Male,25 - 45,1
7460,Hispanic,Male,25 - 45,1
7462,Caucasian,Male,Greater than 45,1
7464,African-American,Male,Less than 25,1
7465,Caucasian,Male,Less than 25,0
7466,Caucasian,Male,25 - 45,0
7467,Other,Female,Less than 25,0
7468,Caucasian,Male,25 - 45,1
7469,African-American,Male,25 - 45,1
7472,Caucasian,Male,Greater than 45,0
7476,African-American,Male,Greater than 45,0
7477,African-American,Male,Less than 25,0
7478,African-American,Male,25 - 45,1
7479,Caucasian,Male,Less than 25,0
7481,Caucasian,Male,Less than 25,1
7482,African-American,Male,25 - 45,1
7484,African-American,Female,25 - 45,1
7487,Caucasian,Male,25 - 45,0
7488,African-American,Male,Less than 25,1
7490,African-American,Female,25 - 45,0
7493,African-American,Female,Less than 25,1
7495,Caucasian,Male,Greater than 45,0
7496,Caucasian,Male,Less than 25,0
7497,African-American,Male,Less than 25,1
7499,Caucasian,Male,25 - 45,0
7500,African-American,Female,25 - 45,0
7502,Caucasian,Male,25 - 45,1
7503,African-American,Male,25 - 45,0
7508,Hispanic,Male,25 - 45,0
7510,African-American,Male,25 - 45,0
7511,African-American,Male,Less than 25,1
7513,African-American,Male,Less than 25,1
7514,Caucasian,Male,25 - 45,0
7515,African-American,Male,Less than 25,1
7516,African-American,Male,25 - 45,1
7517,African-American,Female,25 - 45,0
7519,African-American,Male,25 - 45,0
7522,African-American,Male,25 - 45,1
7523,African-American,Male,25 - 45,1
7524,Hispanic,Female,25 - 45,0
7526,Caucasian,Male,Less than 25,1
7530,African-American,Female,25 - 45,0
7531,African-American,Male,25 - 45,1
7534,Caucasian,Male,25 - 45,1
7536,Caucasian,Male,25 - 45,0
7537,Hispanic,Male,25 - 45,1
7540,African-American,Male,25 - 45,1
7541,Caucasian,Male,Greater than 45,0
7542,African-American,Female,Greater than 45,1
7543,Hispanic,Male,Less than 25,1
7545,Caucasian,Male,Less than 25,0
7546,Caucasian,Male,Less than 25,0
7547,Caucasian,Female,Greater than 45,0
7548,African-American,Male,25 - 45,0
7551,African-American,Male,Less than 25,1
7553,Other,Female,Less than 25,0
7555,Caucasian,Female,Greater than 45,0
7556,Caucasian,Male,Less than 25,0
7559,Caucasian,Male,25 - 45,0
7560,Caucasian,Male,25 - 45,1
7561,Caucasian,Male,25 - 45,0
7562,African-American,Male,25 - 45,0
7563,Caucasian,Female,25 - 45,0
7570,African-American,Male,25 - 45,0
7571,African-American,Male,25 - 45,0
7572,Caucasian,Male,Greater than 45,1
7573,African-American,Male,25 - 45,1
7576,African-American,Male,25 - 45,1
7577,Hispanic,Female,25 - 45,0
7578,African-American,Female,25 - 45,0
7581,African-American,Male,25 - 45,1
7585,Other,Male,25 - 45,0
7586,Other,Male,25 - 45,0
7587,African-American,Male,25 - 45,1
7589,African-American,Male,25 - 45,1
7591,African-American,Male,Less than 25,1
7593,Hispanic,Male,25 - 45,1
7595,Hispanic,Female,Greater than 45,0
7596,African-American,Male,25 - 45,0
7597,Other,Male,25 - 45,0
7602,African-American,Male,25 - 45,1
7603,Other,Male,Greater than 45,0
7604,Caucasian,Male,Greater than 45,0
7605,African-American,Male,Greater than 45,1
7606,Caucasian,Male,25 - 45,1
7607,African-American,Female,Less than 25,0
7611,Caucasian,Male,Greater than 45,1
7612,Caucasian,Male,Greater than 45,1
7613,Hispanic,Male,Greater than 45,0
7615,African-American,Male,25 - 45,0
7618,Other,Male,25 - 45,0
7620,African-American,Male,Greater than 45,0
7622,African-American,Male,Less than 25,1
7625,Other,Male,25 - 45,1
7631,Caucasian,Male,Less than 25,1
7634,African-American,Male,25 - 45,0
7635,Caucasian,Male,Greater than 45,0
7636,African-American,Female,25 - 45,0
7637,Hispanic,Male,25 - 45,0
7638,Hispanic,Male,25 - 45,1
7639,African-American,Male,25 - 45,0
7640,Caucasian,Male,25 - 45,1
7644,African-American,Male,Less than 25,0
7645,African-American,Male,Greater than 45,1
7647,African-American,Male,Greater than 45,0
7648,African-American,Male,Less than 25,0
7649,African-American,Male,Greater than 45,1
7650,Caucasian,Male,25 - 45,1
7651,Other,Male,25 - 45,0
7652,African-American,Male,25 - 45,1
7653,African-American,Male,Less than 25,1
7654,African-American,Male,25 - 45,0
7655,Other,Male,Greater than 45,0
7659,Caucasian,Male,25 - 45,0
7660,African-American,Male,Less than 25,0
7661,Caucasian,Female,Greater than 45,1
7663,Caucasian,Female,Greater than 45,0
7667,Caucasian,Male,25 - 45,0
7668,Hispanic,Male,Greater than 45,0
7669,African-American,Male,25 - 45,0
7670,African-American,Male,25 - 45,1
7672,Other,Male,Greater than 45,0
7673,African-American,Male,Greater than 45,0
7674,African-American,Male,Less than 25,1
7675,Caucasian,Male,Less than 25,1
7677,Caucasian,Female,25 - 45,0
7678,African-American,Male,25 - 45,1
7679,Caucasian,Male,Greater than 45,1
7681,Other,Male,Greater than 45,0
7683,African-American,Female,Less than 25,1
7685,Other,Female,25 - 45,0
7686,Other,Male,Greater than 45,0
7688,African-American,Male,25 - 45,0
7689,African-American,Male,25 - 45,1
7690,Caucasian,Male,Greater than 45,1
7692,Caucasian,Male,Greater than 45,0
7693,African-American,Male,Less than 25,1
7694,African-American,Male,Greater than 45,0
7697,African-American,Male,25 - 45,0
7698,African-American,Male,25 - 45,1
7699,African-American,Male,Less than 25,1
7700,African-American,Male,25 - 45,1
7703,African-American,Male,25 - 45,1
7704,African-American,Male,25 - 45,0
7705,Caucasian,Female,Greater than 45,0
7706,Hispanic,Male,Greater than 45,0
7707,Hispanic,Male,Less than 25,1
7710,Caucasian,Male,Less than 25,1
7711,African-American,Male,Less than 25,0
7712,African-American,Male,Less than 25,0
7714,African-American,Male,25 - 45,1
7717,African-American,Male,25 - 45,1
7720,African-American,Male,Greater than 45,1
7721,African-American,Female,Less than 25,1
7722,African-American,Female,Less than 25,1
7723,Hispanic,Male,Less than 25,0
7725,African-American,Male,Greater than 45,0
7726,Caucasian,Male,Greater than 45,0
7728,African-American,Male,25 - 45,1
7729,Hispanic,Male,25 - 45,0
7730,Caucasian,Male,25 - 45,1
7733,African-American,Male,25 - 45,1
7734,African-American,Male,25 - 45,1
7735,Caucasian,Female,Greater than 45,0
7736,African-American,Male,25 - 45,0
7737,Caucasian,Male,Less than 25,0
7738,Caucasian,Male,25 - 45,0
7740,African-American,Male,25 - 45,0
7741,African-American,Male,Less than 25,1
7742,Hispanic,Male,25 - 45,1
7744,Caucasian,Male,Greater than 45,1
7745,Caucasian,Male,25 - 45,0
7752,Caucasian,Male,25 - 45,1
7753,African-American,Male,Greater than 45,0
7754,Caucasian,Male,25 - 45,1
7756,Other,Male,25 - 45,1
7757,Hispanic,Male,25 - 45,0
7758,Other,Male,Greater than 45,1
7759,African-American,Male,Less than 25,1
7760,African-American,Female,Less than 25,1
7762,Caucasian,Male,25 - 45,1
7763,African-American,Male,Greater than 45,0
7766,Caucasian,Female,25 - 45,1
7768,Caucasian,Male,Greater than 45,0
7770,African-American,Male,25 - 45,0
7772,African-American,Male,Less than 25,1
7774,Caucasian,Female,25 - 45,1
7775,African-American,Male,25 - 45,0
7780,African-American,Male,25 - 45,1
7781,African-American,Male,Less than 25,1
7785,African-American,Male,25 - 45,1
7786,African-American,Male,25 - 45,0
7788,African-American,Male,25 - 45,1
7790,African-American,Male,25 - 45,1
7791,African-American,Male,Less than 25,1
7792,African-American,Female,25 - 45,0
7793,Hispanic,Male,Less than 25,1
7794,Caucasian,Female,Less than 25,0
7796,African-American,Male,25 - 45,1
7799,African-American,Male,25 - 45,1
7804,African-American,Male,25 - 45,1
7806,Caucasian,Male,25 - 45,0
7807,Caucasian,Male,25 - 45,1
7808,African-American,Male,25 - 45,1
7809,Caucasian,Female,Greater than 45,1
7811,Caucasian,Male,25 - 45,0
7812,African-American,Male,25 - 45,1
7813,African-American,Male,25 - 45,0
7815,Caucasian,Female,25 - 45,1
7817,Hispanic,Male,25 - 45,0
7818,Caucasian,Male,25 - 45,0
7819,African-American,Male,Less than 25,1
7820,African-American,Male,25 - 45,1
7821,Caucasian,Male,25 - 45,0
7823,Caucasian,Female,Greater than 45,1
7825,African-American,Male,Less than 25,1
7830,African-American,Female,25 - 45,1
7832,African-American,Male,25 - 45,1
7834,African-American,Male,25 - 45,0
7835,African-American,Male,25 - 45,1
7837,Caucasian,Male,Greater than 45,0
7838,African-American,Male,Less than 25,1
7842,African-American,Male,Greater than 45,0
7843,Caucasian,Male,25 - 45,0
7846,Hispanic,Male,25 - 45,1
7847,Caucasian,Male,25 - 45,0
7848,Caucasian,Female,Less than 25,0
7850,Hispanic,Male,25 - 45,1
7851,Hispanic,Male,25 - 45,0
7853,African-American,Male,25 - 45,1
7856,Caucasian,Female,Less than 25,1
7859,Other,Male,25 - 45,1
7862,Hispanic,Male,Less than 25,1
7864,African-American,Female,25 - 45,0
7867,African-American,Male,25 - 45,0
7868,African-American,Female,25 - 45,0
7869,African-American,Female,Less than 25,1
7870,Hispanic,Male,Greater than 45,0
7871,African-American,Male,Less than 25,1
7874,Caucasian,Male,25 - 45,1
7881,African-American,Male,25 - 45,0
7884,Caucasian,Male,25 - 45,1
7889,Caucasian,Male,25 - 45,1
7890,African-American,Male,25 - 45,0
7891,African-American,Male,Greater than 45,1
7894,African-American,Male,Less than 25,0
7895,Caucasian,Female,25 - 45,0
7896,African-American,Male,Less than 25,1
7897,Caucasian,Female,Less than 25,1
7898,African-American,Male,25 - 45,0
7902,Caucasian,Male,Greater than 45,0
7903,African-American,Female,Greater than 45,0
7904,African-American,Female,25 - 45,0
7905,Other,Male,25 - 45,0
7906,African-American,Male,25 - 45,1
7908,African-American,Male,Less than 25,1
7909,African-American,Male,Greater than 45,0
7910,African-American,Male,25 - 45,0
7912,Caucasian,Male,Less than 25,1
7913,African-American,Male,25 - 45,0
7914,Caucasian,Male,Greater than 45,0
7915,African-American,Male,25 - 45,0
7916,African-American,Male,25 - 45,0
7919,African-American,Male,25 - 45,1
7920,African-American,Male,Less than 25,0
7922,African-American,Male,25 - 45,0
7923,Caucasian,Male,Greater than 45,1
7928,Caucasian,Male,25 - 45,0
7930,Caucasian,Male,Less than 25,1
7931,African-American,Male,25 - 45,0
7932,African-American,Male,25 - 45,0
7935,Other,Male,25 - 45,0
7936,Caucasian,Male,25 - 45,1
7942,African-American,Female,25 - 45,1
7943,Hispanic,Male,Greater than 45,0
7944,Caucasian,Male,25 - 45,0
7945,Caucasian,Male,25 - 45,0
7946,Caucasian,Male,Less than 25,0
7948,African-American,Male,25 - 45,0
7949,Caucasian,Female,25 - 45,0
7953,Hispanic,Male,25 - 45,0
7955,African-American,Male,Less than 25,1
7958,Caucasian,Male,Greater than 45,0
7960,Caucasian,Female,Greater than 45,1
7962,African-American,Female,25 - 45,0
7963,Hispanic,Male,25 - 45,0
7964,African-American,Male,25 - 45,0
7966,African-American,Male,25 - 45,1
7968,African-American,Male,25 - 45,1
7969,Hispanic,Male,Less than 25,0
7971,Caucasian,Male,25 - 45,1
7972,Caucasian,Female,25 - 45,0
7973,African-American,Male,25 - 45,0
7974,African-American,Male,25 - 45,1
7975,Caucasian,Male,Less than 25,1
7977,African-American,Male,Less than 25,0
7979,Caucasian,Male,Greater than 45,1
7981,Caucasian,Male,25 - 45,0
